person_id,id,name,character,role
136056,tm79895,Kazu Nagahama,College Student #3 (uncredited),ACTOR
24568,tm79895,Rob Zombie,,DIRECTOR
395,ts12787,Jun Fukuyama,"Lelouch ""Zero"" Lamperouge (voice)",ACTOR
138,ts12787,Takahiro Sakurai,Suzaku Kururugi (voice),ACTOR
461,ts12787,Yukana,C.C. (voice),ACTOR
4309,ts12787,Ami Koshimizu,"Kallen ""Stadtfeld"" Kouzuki (voice)",ACTOR
8479,tm116324,Johnny Knoxville,Himself,ACTOR
8478,tm116324,Bam Margera,Himself,ACTOR
8480,tm116324,Steve-O,Himself,ACTOR
8481,tm116324,Chris Pontius,Himself,ACTOR
8483,tm116324,Ryan Dunn,Himself,ACTOR
8485,tm116324,Jason Acuña,Wee Man,ACTOR
8484,tm116324,Preston Lacy,Himself,ACTOR
8482,tm116324,Dave England,Himself,ACTOR
8486,tm116324,Ehren McGhehey,Himself,ACTOR
8487,tm116324,Brandon DiCamillo,Himself,ACTOR
8489,tm116324,April Margera,Herself,ACTOR
8488,tm116324,Phil Margera,Himself,ACTOR
8490,tm116324,Jess Margera,Himself,ACTOR
102418,tm116324,Chris Raab,Himself,ACTOR
102420,tm116324,Rake Yohn,Himself,ACTOR
713391,tm116324,Loomis Fall,Himself,ACTOR
459670,tm116324,Rick Kosick,Himself,ACTOR
643948,tm116324,Manny Puig,Himself,ACTOR
8491,tm116324,Stephanie Hodge,Herself,ACTOR
2072275,tm116324,Jason 'J2' Rasmus,Himself,ACTOR
2072214,tm116324,Dorothy Barnett,Herself,ACTOR
54315,tm116324,Tony Hawk,Himself,ACTOR
268391,tm116324,Mat Hoffman,Himself,ACTOR
197693,tm116324,Eric Esch,Himself,ACTOR
15126,tm116324,Henry Rollins,Himself,ACTOR
422777,tm116324,Eric Koston,Himself,ACTOR
599237,tm116324,Clyde Singleton,Himself,ACTOR
24572,tm116324,Rip Taylor,Himself,ACTOR
4096,tm116324,Spike Jonze,Himself,ACTOR
8492,tm116324,Jeff Tremaine,Himself,ACTOR
81549,tm116324,Trip Taylor,Himself,ACTOR
613084,tm116324,Michelle Klepper,Himself,ACTOR
2284268,tm116324,Greg Iguchi,Himself,ACTOR
181860,tm116324,Dimitry Elyashkevich,Himself,ACTOR
599861,tm116324,Sean Cliver,Himself,ACTOR
713395,tm116324,Mike Kassak,Himself,ACTOR
31590,tm116324,Jack Polick,Himself,ACTOR
2001630,tm116324,Jason Fijal,Himself,ACTOR
15542,tm116324,Gene LeBell,Himself,ACTOR
2072195,tm116324,Cory Nastazio,Himself,ACTOR
2072166,tm116324,Scott Silveira,Himself,ACTOR
262131,tm116324,David A. Kipper,Himself,ACTOR
66532,tm116324,Lance Bangs,Himself,ACTOR
936451,tm116324,Brad Bartlett,Himself,ACTOR
2072394,tm116324,Naoko Kumagai,Herself,ACTOR
8492,tm116324,Jeff Tremaine,,DIRECTOR
1069,tm39828,Will Ferrell,Jackie Moon,ACTOR
1759,tm39828,Woody Harrelson,Monix,ACTOR
16556,tm39828,André 3000,Clarence,ACTOR
15809,tm39828,Maura Tierney,Lynn,ACTOR
17808,tm39828,Andrew Daly,Dick Pepperfield,ACTOR
4880,tm39828,Will Arnett,Lou Redwood,ACTOR
22676,tm39828,Andy Richter,Bobby Dee,ACTOR
8517,tm39828,David Koechner,Commissioner,ACTOR
12985,tm39828,Rob Corddry,Kyle,ACTOR
17124,tm39828,Matt Walsh,Father Pat the Ref,ACTOR
3289,tm39828,Jackie Earle Haley,Dukes,ACTOR
21647,tm39828,DeRay Davis,Bee Bee Ellis,ACTOR
288476,tm39828,Josh Braaten,Twiggy Munson,ACTOR
367538,tm39828,Jay Phillips,Scootsie Double Day,ACTOR
37329,tm39828,Pat Kilbane,Petrelli,ACTOR
73540,tm39828,Patti LaBelle,Jackie's Mom,ACTOR
11693,tm39828,Tim Meadows,Cornelius Banks,ACTOR
16206,tm39828,Jason Sudeikis,Nacho Fan,ACTOR
4881,tm39828,Kristen Wiig,Bear Handler,ACTOR
32550,tm39828,Ellia English,Ms. Quincy,ACTOR
8712,tm39828,Ian Roberts,Spurs Coach,ACTOR
103970,tm39828,Phil Hendrie,Nets Coach,ACTOR
9733,tm39828,Ed Helms,Turtleneck,ACTOR
10972,tm39828,Brian Huskey,White Pants,ACTOR
3698,tm39828,Paul Rust,Wheelchair Darren,ACTOR
61100,tm39828,Charlyne Yi,Wheelchair Jody,ACTOR
1707,tm39828,Collette Wolfe,Melinda,ACTOR
8534,tm39828,Kate Luyben,Staci Moon (uncredited),ACTOR
25418,tm39828,Kent Alterman,,DIRECTOR
3036,tm23935,Keanu Reeves,Alex Wyler,ACTOR
2293,tm23935,Sandra Bullock,Kate Forster,ACTOR
5783,tm23935,Christopher Plummer,Simon Wyler,ACTOR
14681,tm23935,Ebon Moss-Bachrach,Henry Wyler,ACTOR
14682,tm23935,Willeke van Ammelrooy,Kate's Mother,ACTOR
14683,tm23935,Dylan Walsh,Morgan,ACTOR
14680,tm23935,Shohreh Aghdashloo,Anna Klyczynski,ACTOR
9142,tm23935,Lynn Collins,Mona,ACTOR
10773,tm23935,Mike Bacarella,Mulhern,ACTOR
14684,tm23935,Kevin M. Brennan,Waiter,ACTOR
14685,tm23935,Frank Caeti,Cove Patron,ACTOR
14687,tm23935,Aliyah Carr,Girl Patient,ACTOR
14688,tm23935,Jennifer Clark,Nurse Practitioner,ACTOR
14689,tm23935,Jacob D. Dumelle,Patient on Gurney,ACTOR
14690,tm23935,Scott Elias,Doug,ACTOR
14691,tm23935,Lori Ann Gerdisch,I.C.U. Nurse,ACTOR
14692,tm23935,Cynthia Kaye McWilliams,Vanessa Vanderbeck,ACTOR
14693,tm23935,India Neilan,Hostess,ACTOR
14694,tm23935,Mia Park,Receptionist,ACTOR
721029,tm23935,Jacqueline Williams,Madhvi Patel,ACTOR
15065,tm23935,Peggy Roeder,Attendant,ACTOR
907891,tm23935,Jason Wells,Costello,ACTOR
1071612,tm23935,Tiffini Funches,Young Nurse,ACTOR
1071619,tm23935,Jennifer Kern,Nurse,ACTOR
741964,tm23935,Michael Andrew Gorman,Cove Bartender,ACTOR
14695,tm23935,Alejandro Agresti,,DIRECTOR
12612,tm78067,Blythe Auffarth,Meg Loughlin,ACTOR
12613,tm78067,Daniel Manche,David Moran,ACTOR
12625,tm78067,Michael Zegen,Eddie,ACTOR
12623,tm78067,Catherine Mary Stewart,Mrs. Moran,ACTOR
12615,tm78067,Grant Show,Mr. Moran,ACTOR
12616,tm78067,Graham Patrick Martin,Willie Chandler Jr.,ACTOR
4345,tm78067,William Atherton,Adult David Moran,ACTOR
12614,tm78067,Blanche Baker,Ruth Chandler,ACTOR
1584,tm78067,Mark Margolis,Homeless Man Hit By Car,ACTOR
12617,tm78067,Benjamin Ross Kaplan,Donny Chandler,ACTOR
12618,tm78067,Austin Williams,Ralphie 'Woofer' Chandler,ACTOR
12619,tm78067,Gabrielle Howarth,Cheryl Robinson,ACTOR
10042,tm78067,Kevin Chamberlin,Officer Jennings,ACTOR
12620,tm78067,Dean Faulkenberry,Kenny,ACTOR
12621,tm78067,Spenser Leigh,Denise Crocker,ACTOR
12622,tm78067,Michael Nardella,Tony,ACTOR
12624,tm78067,Madeline Taylor,Susan Loughlin,ACTOR
12626,tm78067,Gregory Wilson,,DIRECTOR
3776,tm95252,Denzel Washington,Eli,ACTOR
3269,tm95252,Gary Oldman,Carnegie,ACTOR
5933,tm95252,Mila Kunis,Solara,ACTOR
962,tm95252,Ray Stevenson,Redridge,ACTOR
22956,tm95252,Jennifer Beals,Claudia,ACTOR
4823,tm95252,Michael Gambon,George,ACTOR
18496,tm95252,Tom Waits,Engineer,ACTOR
4838,tm95252,Frances de la Tour,Martha,ACTOR
21421,tm95252,Evan Jones,Martz,ACTOR
2575,tm95252,Joe Pingue,Hoyt,ACTOR
24464,tm95252,Chris Browning,Highjacker Leader,ACTOR
9954,tm95252,Richard Cetrone,Hijacker,ACTOR
44012,tm95252,Lateef Crowder,Highjacker / Construction Thug,ACTOR
290243,tm95252,Keith Splinter Davis,Hijacker,ACTOR
121270,tm95252,Don Thai Theerathada,Hijacker,ACTOR
207612,tm95252,Thom Williams,Hijacker,ACTOR
2613,tm95252,Lora Martinez-Cunningham,Young Woman Highjacker,ACTOR
207613,tm95252,Scott Wilder,Middle-Aged Man,ACTOR
207614,tm95252,Heidi Pascoe,Middle-Aged Woman,ACTOR
22369,tm95252,Jennifer Caputo,Biker,ACTOR
351525,tm95252,Spencer Sano,Biker / Town Thug,ACTOR
207621,tm95252,Eddie Perez,Biker,ACTOR
687823,tm95252,Karin Silvestri,Biker,ACTOR
38939,tm95252,Mike Gunther,Sniper,ACTOR
78403,tm95252,John Koyama,Sniper,ACTOR
207620,tm95252,Mike McCarty,Sniper,ACTOR
78093,tm95252,Scott Michael Morgan,Construction Thug Leader,ACTOR
2863,tm95252,Sala Baker,Construction Thug,ACTOR
16644,tm95252,Arron Shiver,Bartender,ACTOR
1235439,tm95252,Justin Tade,Town Doctor,ACTOR
3338,tm95252,Mike Seal,Door Guard,ACTOR
1994541,tm95252,Richard A. Smith,Orpheum Patron,ACTOR
1566280,tm95252,Paul Crawford,Town Thug,ACTOR
207622,tm95252,Edward A. Duran,Town Thug,ACTOR
207623,tm95252,David Wald,Town Thug,ACTOR
36035,tm95252,Jermaine Washington,Town Thug,ACTOR
721065,tm95252,Kofi Elam,Convoy Thug,ACTOR
76673,tm95252,Clay Donahue Fontenot,Convoy Thug,ACTOR
351526,tm95252,Al Goto,Convoy Thug,ACTOR
207618,tm95252,Brad Martin,Convoy Thug,ACTOR
76925,tm95252,Tim Rigby,Convoy Thug,ACTOR
118831,tm95252,Luis Bordonada,Carnegie Gunman #1,ACTOR
1256935,tm95252,Robert Powell,Carnegie Gunman #2,ACTOR
207619,tm95252,Angelique Midthunder,Gatling Gun Gunner,ACTOR
9957,tm95252,Todd Schneider,Caddy Driver,ACTOR
351527,tm95252,Darrin Prescott,Suburban Driver,ACTOR
294559,tm95252,Laurence Chavez,Ice Cream Truck Driver,ACTOR
207628,tm95252,Brian Neal Lucero,Alcatraz Guard,ACTOR
3067,tm95252,David Midthunder,Alcatraz Soldier,ACTOR
73545,tm95252,Josiah D. Lee,Thug (uncredited),ACTOR
17782,tm95252,Malcolm McDowell,Lombardi (uncredited),ACTOR
24502,tm95252,Allen Hughes,,DIRECTOR
52010,tm95252,Albert Hughes,,DIRECTOR
1641,tm32919,Leonardo DiCaprio,Danny Archer,ACTOR
1473,tm32919,Djimon Hounsou,Solomon Vandy,ACTOR
1575,tm32919,Jennifer Connelly,Maddy Bowen,ACTOR
78924,tm32919,Kagiso Kuypers,Dia Vandy,ACTOR
6902,tm32919,Arnold Vosloo,Colonel Coetzee,ACTOR
78925,tm32919,Antony Coleman,Cordell Brown,ACTOR
78926,tm32919,Benu Mabhena,Jassie Vandy,ACTOR
78927,tm32919,Anointing Lukola,N'Yanda Vandy,ACTOR
14526,tm32919,David Harewood,Captain Poison,ACTOR
78928,tm32919,Basil Wallace,Benjamin Kapanay,ACTOR
13195,tm32919,Jimi Mistry,Nabil,ACTOR
1194,tm32919,Michael Sheen,Simmons,ACTOR
47268,tm32919,Marius Weyers,Van De Kaap,ACTOR
15696,tm32919,Stephen Collins,Ambassador Walker,ACTOR
595023,tm32919,Ntare Guma Mbaho Mwine,M'Ed,ACTOR
22771,tm32919,Ato Essandoh,Commander Rambo,ACTOR
595320,tm32919,David S. Lee,Cockney Journalist,ACTOR
78931,tm32919,Percy Matsemela,Commander Zero,ACTOR
20831,tm32919,Klemens Becker,German Minister,ACTOR
19996,tm32919,Grant Swanby,UNCHR Official,ACTOR
20697,tm32919,Adetokumboh M'Cormack,R.U.F. Trainer,ACTOR
11134,tm32919,Tyrone Keogh,SA Page,ACTOR
144058,tm32919,Mduduzi Mabaso,Rebel 1,ACTOR
39051,tm32919,Nathaniel Ramabulana,Rebel 2,ACTOR
31497,tm32919,Zenzo Ngqobe,Rebel 3,ACTOR
364693,tm32919,Vanessa Haywood,Diplomat's Wife (uncredited),ACTOR
17235,tm32919,Edward Zwick,,DIRECTOR
13923,tm169949,Reese Witherspoon,Dr. Elizabeth Masterson,ACTOR
1844,tm169949,Mark Ruffalo,David Abbott,ACTOR
16429,tm169949,Kerris Dorsey,Zoe,ACTOR
10698,tm169949,Donal Logue,Jack Houriskey,ACTOR
18312,tm169949,Dina Spybey-Waters,Abby Brody,ACTOR
3555,tm169949,Ivana Miličević,Katrina,ACTOR
24171,tm169949,Ben Shenkman,Dr. Brett Rushton,ACTOR
20945,tm169949,Caroline Aaron,Grace,ACTOR
19042,tm169949,Jon Heder,Darryl,ACTOR
18315,tm169949,Rosalind Chao,Fran,ACTOR
3830,tm169949,Ron Canada,Dr. Walsh,ACTOR
18317,tm169949,Willie Garson,Maitre D',ACTOR
79920,tm169949,Gabrielle Made,Nurse Maria,ACTOR
18328,tm169949,William Caploe,Nurse Bill,ACTOR
79921,tm169949,Shulie Cowen,Nurse Jenny,ACTOR
370766,tm169949,Kara Hamilton,Valerie,ACTOR
14648,tm169949,Jimmy Ortega,Security Guard #4,ACTOR
40589,tm169949,Billy Beck,Mr. Clarke,ACTOR
748631,tm169949,Cristian Cruz,Orderly Luis,ACTOR
37297,tm169949,Catherine Taber,Intern Karen,ACTOR
13528,tm169949,Alyssa Shafer,Lily,ACTOR
748540,tm169949,Nicole Wilder,KIm,ACTOR
748538,tm169949,Doug Krizner,Donald,ACTOR
250802,tm169949,Jacob Chambers,Kenny,ACTOR
748537,tm169949,Karen Harrison,Kenny's Friend,ACTOR
748535,tm169949,Diego Sebastian,Bandage Guy,ACTOR
748534,tm169949,Benjamin Hughes,Peroxide Rocker,ACTOR
748533,tm169949,Chris Pflueger,Abby's Husband,ACTOR
458226,tm169949,Paul Cassell,Brett's Friend,ACTOR
7659,tm169949,Drew Letchworth,UFO Guy,ACTOR
199415,tm169949,Raymond O'Connor,Catholic Priest,ACTOR
18316,tm169949,Lucille Soong,Chinese Exorcist,ACTOR
33757,tm169949,Joel McKinnon Miller,Lead Ghostbuster,ACTOR
4779,tm169949,Victor Yerrid,Ghostbuster,ACTOR
5115,tm169949,Lorna Scott,Hippie Neighbour,ACTOR
6788,tm169949,Jeffrey Marcus,Uptight Neighbour,ACTOR
103420,tm169949,Ken Takemoto,Chinese Neighbour,ACTOR
82289,tm169949,Chaim Jeraffi,Dry Cleaner,ACTOR
18333,tm169949,Zoe Waters,Park Girl,ACTOR
74713,tm169949,Ingrid Coree,Waitress,ACTOR
18331,tm169949,Lee Burns,Ivan the Bartender,ACTOR
748662,tm169949,Amita Balla,Young Receptionist,ACTOR
23236,tm169949,Tim Connolly,Security Guard #1,ACTOR
18336,tm169949,Mark Waters,,DIRECTOR
6663,tm30205,Donnie Yen,Ip Man,ACTOR
41798,tm30205,Simon Yam,Chow Ching-Chuen,ACTOR
4460,tm30205,Lynn Hung,Cheung Wing-Sing,ACTOR
79161,tm30205,Hiroyuki Ikeuchi,Miura,ACTOR
21928,tm30205,Gordon Lam,Captain Lei Chiu,ACTOR
30997,tm30205,Fan Siu-wong,Jin Shan Zhao / Kam Shan-Chau,ACTOR
26018,tm30205,Xing Yu,Master Zealot Lin,ACTOR
75839,tm30205,You-Nam Wong,Shao Dan Yuan,ACTOR
79162,tm30205,Dennis To Yue-Hong,Hu Wei,ACTOR
116407,tm30205,Calvin Cheng,Zhou Guang Yao,ACTOR
74772,tm30205,Chen Zhihui,Master Liao,ACTOR
79163,tm30205,Tenma Shibuya,Colonel Sato,ACTOR
79165,tm30205,Li Ze,Yip Zhun,ACTOR
1394740,tm30205,Shi De Quiang,Southern Master (uncredited),ACTOR
1394737,tm30205,Zhou Zhong,Southern Master (uncredited),ACTOR
1395185,tm30205,Zhang Bo,Jin's Underling (uncredited),ACTOR
236304,tm30205,Jin Gang,Jin's Underling (uncredited),ACTOR
1394797,tm30205,Lu Kai,Jin's Underling (uncredited),ACTOR
69462,tm30205,Tony Leung Siu-Hung,Green Dragon Club Master (uncredited),ACTOR
111537,tm30205,Liu Ming-Zhe,Righteous Club Master (uncredited),ACTOR
429415,tm30205,Zhong Han-Hao,Cotton Mill Owner (uncredited),ACTOR
79164,tm30205,Li Qi-Long,Green Dragon / Master Li (uncredited),ACTOR
1867095,tm30205,Mei-Fang Lu,Cotton Mill Worker,ACTOR
1260208,tm30205,Wang Zheng,Cotton Mill Worker,ACTOR
1866774,tm30205,Xu-Feng Yang,Cotton Mill Worker,ACTOR
1894757,tm30205,Li Peize,,ACTOR
4465,tm30205,Wilson Yip,,DIRECTOR
5196,tm40009,Jim Sturgess,Ben Campbell,ACTOR
9056,tm40009,Kevin Spacey,Micky Rosa,ACTOR
9057,tm40009,Kate Bosworth,Jill Taylor,ACTOR
12664,tm40009,Aaron Yoo,Choi,ACTOR
12281,tm40009,Liza Lapira,Kianna,ACTOR
80562,tm40009,Jacob Pitts,Fisher,ACTOR
5834,tm40009,Laurence Fishburne,Cole Williams,ACTOR
10448,tm40009,Jack McGee,Terry,ACTOR
2320,tm40009,Josh Gad,Miles,ACTOR
58279,tm40009,Sam Golzari,Cam,ACTOR
15741,tm40009,Helen Carey,Ellen Campbell,ACTOR
32326,tm40009,Jack Gilpin,Bob Phillips,ACTOR
91371,tm40009,Ben Campbell,Kartengeber,ACTOR
1760463,tm40009,Donna Lows,Planet Hollywood Dealer,ACTOR
1760857,tm40009,Butch Williams,Planet Hollywood Dealer,ACTOR
1760487,tm40009,Steven Richard Vezina,Red Rock Dealer,ACTOR
1760792,tm40009,Chaska T. Werner,Red Rock Dealer,ACTOR
124237,tm40009,Kyle Morris,Red Rock Dealer,ACTOR
1760873,tm40009,Ernell Manabat,Red Rock Doorman,ACTOR
469092,tm40009,Frank DeAngelo,Red Rock Host,ACTOR
232011,tm40009,Marcus Weiss,Red Rock Valet,ACTOR
678942,tm40009,Anthony DiMaria,Hard Rock Doorman,ACTOR
20238,tm40009,Christopher Michael Holley,Philosophical Gambler,ACTOR
6312,tm40009,Scott Beringer,Big Shot,ACTOR
89327,tm40009,Jeffrey J. Dashnaw,Russian Mafioso,ACTOR
1760943,tm40009,Colin Angle,Professor Hanes,ACTOR
1760675,tm40009,Supriya Chakrabarti,Professor,ACTOR
1760942,tm40009,Bradley Thoennes,Warren,ACTOR
45932,tm40009,Kiều Chinh,Chinese Woman,ACTOR
102800,tm40009,Alice Lo,Chinese Woman,ACTOR
768054,tm40009,Sally Levi,Chemistry Review Girl,ACTOR
1760261,tm40009,Henry Houh,Chinatown Dealer,ACTOR
1760913,tm40009,Frank Chen,Chinatown Host,ACTOR
7881,tm40009,Spencer Garrett,Stemple,ACTOR
423149,tm40009,Celeste Oliva,Airport Screener,ACTOR
430554,tm40009,Ruby Hondros,Wife,ACTOR
1760795,tm40009,Christian Mello,Drunk Dude,ACTOR
1760488,tm40009,Gregory Seymore,Drunk Dude,ACTOR
15721,tm40009,Rebecca Marshall,Hot Girl (uncredited),ACTOR
832469,tm40009,Kris Williams,Friend of Jill (uncredited),ACTOR
16168,tm40009,Robert Luketic,,DIRECTOR
35955,tm141390,Jared Padalecki,Clay,ACTOR
19523,tm141390,Danielle Panabaker,Jenna,ACTOR
17120,tm141390,Amanda Righetti,Whitney,ACTOR
37265,tm141390,Travis Van Winkle,Trent,ACTOR
12664,tm141390,Aaron Yoo,Chewie,ACTOR
7992,tm141390,Arlen Escarpeta,Lawrence,ACTOR
12283,tm141390,Julianna Guill,Bree,ACTOR
31964,tm141390,Jonathan Sadowski,Wade,ACTOR
37266,tm141390,Ben Feldman,Richie,ACTOR
61,tm141390,Ryan Hansen,Nolan,ACTOR
37267,tm141390,Willa Ford,Chelsea,ACTOR
3482,tm141390,America Olivo,Amanda,ACTOR
92071,tm141390,Nick Mennell,Mike,ACTOR
8875,tm141390,Derek Mears,Jason Vorhees,ACTOR
14316,tm141390,Richard Burgi,Officer Bracke,ACTOR
37268,tm141390,Stephanie Rhodes,Camp Counselor,ACTOR
3842,tm141390,Nana Visitor,Pamela Voorhees,ACTOR
38325,tm141390,Kyle Davis,Donnie,ACTOR
13182,tm141390,Chris Coppola,Gas Station Attendant,ACTOR
107924,tm141390,Rosemary Knower,Old Lady,ACTOR
704110,tm141390,Bob King,Old Caretaker,ACTOR
7285,tm141390,Kathleen Garrett,Voice Artist (voice),ACTOR
126101,tm141390,Travis Davis,Officer Lund (deleted scenes on DVD),ACTOR
25429,tm141390,Marcus Nispel,,DIRECTOR
39331,ts35155,Marina Inoue,Yoko Ritona (voice),ACTOR
10931,ts35155,Kiyoyuki Yanada,Thymilph (voice),ACTOR
39333,ts35155,Michiko Neya,Adiane (voice),ACTOR
137996,ts35155,Mitsuki Saiga,Rossiu Adai (voice),ACTOR
7440,ts35155,Nobuyuki Hiyama,Viral (voice),ACTOR
382,ts35155,Katsuyuki Konishi,Kamina (voice),ACTOR
39337,ts35155,Takako Honda,Gimmy Adai (voice),ACTOR
397340,ts35155,Takashi Kondo,Kidd Coega (voice),ACTOR
39330,ts35155,Tetsuya Kakihara,Simon (voice),ACTOR
39332,ts35155,Yukari Fukui,Nia Teppelin (voice),ACTOR
46988,ts35155,Takaya Kamikawa,Anti-Spiral (voice),ACTOR
39337,ts35155,Takako Honda,Leite Jokin (voice),ACTOR
39335,ts35155,Shizuka Itoh,Darry Adai (voice),ACTOR
453970,ts35155,Kisho Taniyama,Kittan Bachika (voice),ACTOR
39339,ts35155,Kana Ueda,Kinon Bachika (voice),ACTOR
96676,ts35155,Kana Asumi,Kiyal Bachika (voice),ACTOR
39336,ts35155,Daiki Nakamura,Dayakka Littner (voice),ACTOR
10868,ts35155,Haruhi Nanao,Cybela Coutaud (voice),ACTOR
40662,ts35155,Masaya Onosaka,Leeron Littner (voice),ACTOR
123,ts35155,Takahiro Mizushima,Guinble Kite / Tetsukan Littner (voice),ACTOR
4607,ts35155,Rina Sato,Kiyoh Bachika (voice),ACTOR
35881,ts35155,Gou Shinomiya,Jorgun Bakusa (voice),ACTOR
85789,ts35155,Daisuke Kirii,Iraak Coega (voice),ACTOR
39338,ts35155,Kiyoshi Kawakubo,Guame (voice),ACTOR
85792,ts35155,Takafumi Kawakami,Zorthy Kanai (voice),ACTOR
39334,ts35155,Akio Suyama,Cytomander (voice),ACTOR
3314,tm94606,Kodi Smit-McPhee,Owen,ACTOR
3777,tm94606,Chloë Grace Moretz,Abby,ACTOR
3366,tm94606,Richard Jenkins,The Father,ACTOR
3293,tm94606,Elias Koteas,The Policeman,ACTOR
9738,tm94606,Sasha Barrese,Virginia,ACTOR
3663,tm94606,Dylan Kenin,Larry,ACTOR
16431,tm94606,Dylan Minnette,Kenny,ACTOR
32028,tm94606,Jimmy 'Jax' Pinchak,Mark,ACTOR
32030,tm94606,Nicolai Dorian,Donald,ACTOR
32029,tm94606,Seth Adkins,High School Kid,ACTOR
3166,tm94606,Ritchie Coster,Mr. Zoric,ACTOR
7580,tm94606,Cara Buono,Owen's Mother,ACTOR
24464,tm94606,Chris Browning,Jack,ACTOR
614137,tm94606,Rebekah Wiggins,Nurse,ACTOR
46791,tm94606,Ashton Moio,Lanky Kid,ACTOR
631103,tm94606,Gwendolyn Apple,Girl in Pool,ACTOR
101186,tm94606,Brett DelBuono,Kenny's Brother,ACTOR
631102,tm94606,Colin Moretz,Video Arcade Counterman,ACTOR
631100,tm94606,Rowbie Orsatti,Scottie Tate,ACTOR
230142,tm94606,Brenda Wehle,Principal,ACTOR
59864,tm94606,Galen Hutchison,Football Player #1,ACTOR
631089,tm94606,Dean Satriano,Football Player #2,ACTOR
300569,tm94606,Deborah L. Mazor,Day Nurse,ACTOR
46794,tm94606,Rachel Hroncich,Admitting Nurse,ACTOR
3349,tm94606,Matt Reeves,,DIRECTOR
29975,ts15986,Kevin Eldon,Joplin,ACTOR
114116,ts15986,Beth Cordingly,Veronica,ACTOR
29943,ts15986,Warren Brown,Marky,ACTOR
18756,ts15986,Riz Ahmed,Riq,ACTOR
1713,ts15986,Elyes Gabel,Danny,ACTOR
590676,ts15986,Liz May Brice,Alex,ACTOR
54141,ts15986,Adam Deacon,Space,ACTOR
110238,ts15986,Kathleen McDermott,Pippa,ACTOR
39796,ts15986,Shelley Conn,Claire,ACTOR
937,ts15986,Andy Nyman,Patrick,ACTOR
55265,ts15986,Jaime Winstone,Kelly,ACTOR
120916,ts15986,Davina McCall,Herself,ACTOR
142915,ts15986,Chizzy Akudolu,Angel,ACTOR
39387,ts15986,Raj Ghatak,Grayson,ACTOR
82577,ts15986,Yann Demange,,DIRECTOR
3289,tm102337,Jackie Earle Haley,Freddy Krueger,ACTOR
5970,tm102337,Kyle Gallner,Quentin Smith,ACTOR
28088,tm102337,Rooney Mara,Nancy Holbrook,ACTOR
8470,tm102337,Katie Cassidy,Kris Fowles,ACTOR
35183,tm102337,Thomas Dekker,Jesse Braun,ACTOR
1188,tm102337,Kellan Lutz,Dean Russell,ACTOR
2968,tm102337,Clancy Brown,Alan Smith,ACTOR
6504,tm102337,Connie Britton,Dr. Gwen Holbrook,ACTOR
125699,tm102337,Lia D. Mortensen,Nora Fowles,ACTOR
125696,tm102337,Julianna Damm,Little Kris,ACTOR
9286,tm102337,Christian Stolte,Jesse's Father,ACTOR
125697,tm102337,Katie Schooping Knight,Creepy Girl #1,ACTOR
125698,tm102337,Hailey Schooping Knight,Creepy Girl #2,ACTOR
125700,tm102337,Leah Uteg,Creepy Girl #3,ACTOR
125701,tm102337,Don Robert Cass,History Teacher,ACTOR
17733,tm102337,Kurt Naebig,Dean's Father,ACTOR
1963816,tm102337,Kyra Krumins,Little Nancy,ACTOR
1963946,tm102337,Brayden Coyer,Little Jesse,ACTOR
1963372,tm102337,Max Holt,Little Dean,ACTOR
25649,tm102337,Andrew Fiscella,Inmate,ACTOR
1963652,tm102337,Bob Kizer,Swim Coach,ACTOR
1963681,tm102337,Pete A. Kelly,Officer,ACTOR
77795,tm102337,Rob Riley,Minister,ACTOR
1963325,tm102337,Scott Lindvall,Paramedic,ACTOR
1964016,tm102337,Dominick Coviello,Pharmacist,ACTOR
50967,tm102337,Parker Bagley,Paxton,ACTOR
413877,tm102337,Jennifer Robers,Dean's Mom,ACTOR
1963662,tm102337,Tania Randall,Nurse,ACTOR
1963567,tm102337,Logan Stalzer,Little Logan,ACTOR
1963988,tm102337,Christopher Woods,Little Christopher,ACTOR
12664,tm102337,Aaron Yoo,Marcus Yeon (uncredited),ACTOR
2138622,tm102337,Eric Ami,Guy in Hospital Waiting Room (uncredited),ACTOR
2138558,tm102337,Christine Crawley,Ms. Winton (uncredited),ACTOR
95729,tm102337,Samuel Bayer,,DIRECTOR
860273,ts22318,Abigail Cowen,Bloom,ACTOR
331808,ts22318,Hannah van der Westhuysen,Stella,ACTOR
1156312,ts22318,Precious Mustapha,Aisha,ACTOR
239999,ts22318,Elisha Applebaum,Musa,ACTOR
1275303,ts22318,Eliot Salt,Terra,ACTOR
1052851,ts22318,Danny Griffin,Sky,ACTOR
1075158,ts22318,Sadie Soverall,Beatrix,ACTOR
84828,ts22318,Robert James-Collier,Saul Silva,ACTOR
10315,ts22318,Eve Best,Farah Dowling,ACTOR
1321898,ts22318,Theo Graham,Dane,ACTOR
13170,ts22318,Alex MacQueen,Ben Harvey,ACTOR
2293,tm159901,Sandra Bullock,Gracie Hart,ACTOR
12412,tm159901,Regina King,Sam Fuller,ACTOR
3323,tm159901,Enrique Murciano,Jeff Foreman,ACTOR
11464,tm159901,William Shatner,Stan Fields,ACTOR
18546,tm159901,Eileen Brennan,Carol Fields,ACTOR
8410,tm159901,Ernie Hudson,Harry McDonald,ACTOR
5234,tm159901,Elisabeth Röhm,Janet McKaren,ACTOR
